0.28,0,0,237.52,49.9525,356.7,0,0,"2016-07-18 19:37:01"
0.27,0,0,237.48,49.9276,357.2,0,0,"2016-07-18 19:37:05"
0.27,0,0,237.6,49.9051,356.3,0,0,"2016-07-18 19:37:09"
0.27,0,0,237.45,49.9176,355.8,0,0,"2016-07-18 19:37:13"
0.27,0,0,237.9,49.9725,354.9,0,0,"2016-07-18 19:37:17"
0.28,0,0,237.5,49.8703,357.8,0,0,"2016-07-18 19:37:21"
0.28,0,0,237.64,49.8877,358.1,0,0,"2016-07-18 19:37:25"
0.28,0,0,237.69,49.9026,358.8,0,0,"2016-07-18 19:37:29"
0.28,0,0,237.59,49.9226,356.5,0,0,"2016-07-18 19:37:33"
0.28,0,0,238.09,49.8927,357.8,0,0,"2016-07-18 19:37:37"
0.28,0,0,237.97,49.9151,356.7,0,0,"2016-07-18 19:37:41"
0.28,0,0,238.08,49.8802,348.2,0,0,"2016-07-18 19:37:45"
0.28,0,0,237.93,49.9226,358.6,0,0,"2016-07-18 19:37:49"
0.28,0,0,238.23,49.9076,356,0,0,"2016-07-18 19:37:53"
0.29,0,0,238.32,49.8678,356.3,0,0,"2016-07-18 19:37:57"
0.28,0,0,238.34,49.8927,356.1,0,0,"2016-07-18 19:38:01"
0.28,0,0,238.26,49.955,357.6,0,0,"2016-07-18 19:38:05"
0.28,0,0,238.2,49.8778,355.9,0,0,"2016-07-18 19:38:09"
0.27,0,0,238.3,49.9276,355.5,0,0,"2016-07-18 19:38:13"
0.27,0,0,238.23,49.93,355.7,0,0,"2016-07-18 19:38:17"
0.27,0,0,237.45,49.955,355.1,0,0,"2016-07-18 19:38:21"
0.27,0,0,238.89,49.9201,355.1,0,0,"2016-07-18 19:38:25"
0.27,0,0,238.99,49.9126,355.1,0,0,"2016-07-18 19:38:29"
0.29,0,0,238.29,49.9276,357.3,0,0,"2016-07-18 19:38:33"
0.27,0,0,238.64,49.9425,358.5,0,0,"2016-07-18 19:38:37"
0.29,0,0,238.58,50.04,355,0,0,"2016-07-18 19:38:42"
0.28,0,0,237.66,49.9051,359.4,0,0,"2016-07-18 19:38:45"
